target,group,cov,val,index,coef,std_err,t,p>|t|,[0.025,0.975],mse,rss,n_vars
fvc,demographics,veteran,,immigrant[T.True],-117.46096452273729,45.420921393838746,-2.5860541996550213,0.00979819083986947,-206.55354710134915,-28.368381944125417,339683.6231207004,532963604.67637897,11
fvc,demographics,veteran,,married[T.True],58.57199392747794,33.94987290909171,1.7252492839757427,0.08468085887666371,-8.020267146664928,125.1642550016208,339683.6231207004,532963604.67637897,11
fvc,demographics,veteran,,veteran[T.True],78.44231960670278,53.595971487325116,1.4635861134685013,0.14350878516783638,-26.68552388665178,183.57016310005736,339683.6231207004,532963604.67637897,11
fvc,demographics,veteran,,age,-29.948040298409044,2.327862863632035,-12.865036324211463,4.5253810972730916e-36,-34.514114874737515,-25.381965722080576,339683.6231207004,532963604.67637897,11
fvc,demographics,veteran,,sex[T.True]:age,-0.13739909260191208,2.7706889664531493,-0.04959022620925986,0.9604552917360241,-5.572071661284333,5.297273476080509,339683.6231207004,532963604.67637897,11
fvc,demographics,veteran,,poverty_ratio,55.12171603284456,8.804378359959138,6.260716404866134,4.944035321891454e-10,37.8520354095359,72.39139665615322,339683.6231207004,532963604.67637897,11
fvc,demographics,hh_size,,Intercept,6106.972978889318,152.0572366651718,40.162330401523725,1.1826465854130208e-242,5808.714417349161,6405.231540429476,339350.50158645737,532440936.9891516,12
fvc,demographics,hh_size,,sex[T.True],-1265.7285639606262,153.99184776782326,-8.219451758699536,4.2567551779794814e-16,-1567.7818434456262,-963.6752844756261,339350.50158645737,532440936.9891516,12
fvc,demographics,hh_size,,race_1[T.True],-595.3023953443064,40.497876548920225,-14.699595289278907,6.650296891525779e-46,-674.7385252505029,-515.86626543811,339350.50158645737,532440936.9891516,12
fvc,demographics,hh_size,,race_2[T.True],-1.209582338542573e-11,3.111390723164783e-13,-38.875938323562075,1.2638369040671875e-231,-1.2706119180504503e-11,-1.1485527590346958e-11,339350.50158645737,532440936.9891516,12
fvc,demographics,hh_size,,race_3[T.True],-227.15099939741404,43.11144122533356,-5.26892613517948,1.5643255756920563e-07,-311.7136070561669,-142.5883917386612,339350.50158645737,532440936.9891516,12
fvc,demographics,hh_size,,race_4[T.True],-490.9634416319676,77.7335375477371,-6.315979654604823,3.494748983344277e-10,-643.4369022898667,-338.48998097406854,339350.50158645737,532440936.9891516,12
